datetime,patients,hour,day_of_week,is_weekend,month,week_number,season,is_holiday,holiday,event_flag,shift_period,arrivals,admissions,discharges,waiting_patients,avg_wait_time_minutes,occupancy_rate,occupied_beds,available_beds,available_doctors,available_nurses,doctors_available,nurses_available,appointments_count,or_bookings_count,department_pressure_score,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2024-11-01 00:00:00,94,0,4,0,11,44,Autumn,0,0,0,Night,13,6,8,4,29,0.58,126,92,36,82,36,82,3,0,41.95,120,96,122.0,129.83,132.75,91
2024-11-01 01:00:00,91,1,4,0,11,44,Autumn,0,0,0,Night,17,7,7,3,26,0.58,126,92,36,82,36,82,5,0,40.85,94,103,112.67,121.83,132.67,90
2024-11-01 02:00:00,90,2,4,0,11,44,Autumn,0,0,0,Night,16,7,8,3,26,0.58,126,92,36,82,36,82,4,1,40.6,91,100,101.67,114.67,132.17,94
2024-11-01 03:00:00,94,3,4,0,11,44,Autumn,0,0,0,Night,16,7,12,2,24,0.58,126,92,36,82,36,82,2,1,38.5,90,96,91.67,106.83,131.75,94
2024-11-01 04:00:00,94,4,4,0,11,44,Autumn,0,0,0,Night,14,6,12,2,24,0.58,126,92,36,82,36,82,4,1,39.0,94,97,91.67,102.17,131.67,89
2024-11-01 05:00:00,89,5,4,0,11,44,Autumn,0,0,0,Night,15,6,11,3,26,0.58,126,92,36,82,36,82,4,2,40.6,94,100,92.67,97.17,131.54,117
2024-11-01 06:00:00,117,6,4,0,11,44,Autumn,0,0,0,Night,20,9,13,3,26,0.58,126,92,36,82,36,82,7,0,41.35,89,134,92.33,92.0,131.08,115
2024-11-01 07:00:00,115,7,4,0,11,44,Autumn,0,0,0,Morning,20,9,8,3,26,0.58,126,92,42,96,42,96,4,3,40.6,117,125,100.0,95.83,130.38,143
2024-11-01 08:00:00,143,8,4,0,11,44,Autumn,0,0,0,Morning,31,13,15,6,35,0.656,143,75,42,96,42,96,19,3,53.71,115,157,107.0,99.83,129.96,154
2024-11-01 09:00:00,154,9,4,0,11,44,Autumn,0,0,0,Morning,37,16,19,7,38,0.706,154,64,42,96,42,96,19,2,58.34,143,169,125.0,108.67,129.38,164
2024-11-01 10:00:00,164,10,4,0,11,44,Autumn,0,0,0,Morning,38,16,16,5,32,0.752,164,54,42,96,42,96,18,4,57.64,154,167,137.33,118.67,128.75,153
2024-11-01 11:00:00,153,11,4,0,11,44,Autumn,0,0,0,Morning,39,17,15,8,40,0.702,153,65,42,96,42,96,24,3,60.91,164,171,153.67,130.33,128.62,165
2024-11-01 12:00:00,165,12,4,0,11,44,Autumn,0,0,0,Morning,36,15,18,8,40,0.757,165,53,42,96,42,96,21,3,63.46,153,168,157.0,141.0,127.88,143
2024-11-01 13:00:00,143,13,4,0,11,44,Autumn,0,0,0,Morning,23,10,14,6,35,0.656,143,75,42,96,42,96,19,3,53.71,165,144,160.67,149.0,127.75,137
2024-11-01 14:00:00,137,14,4,0,11,44,Autumn,0,0,0,Morning,26,11,14,3,26,0.628,137,81,42,96,42,96,22,4,48.01,143,151,153.67,153.67,127.71,147
2024-11-01 15:00:00,147,15,4,0,11,44,Autumn,0,0,0,Evening,26,11,13,5,32,0.674,147,71,42,96,42,96,17,3,52.71,137,144,148.33,152.67,127.12,144
2024-11-01 16:00:00,144,16,4,0,11,44,Autumn,0,0,0,Evening,25,11,25,4,29,0.661,144,74,42,96,42,96,18,4,50.53,147,149,142.33,151.5,127.25,135
2024-11-01 17:00:00,135,17,4,0,11,44,Autumn,0,0,0,Evening,27,12,25,6,35,0.619,135,83,42,96,42,96,4,5,47.76,144,136,142.67,148.17,127.04,136
2024-11-01 18:00:00,136,18,4,0,11,44,Autumn,0,0,0,Evening,23,10,23,6,35,0.624,136,82,42,96,42,96,2,1,47.53,135,142,142.0,145.17,127.0,131
2024-11-01 19:00:00,131,19,4,0,11,44,Autumn,0,0,0,Evening,24,10,21,5,32,0.601,131,87,42,96,42,96,1,1,44.31,136,134,138.33,140.33,126.75,131
2024-11-01 20:00:00,131,20,4,0,11,44,Autumn,0,0,0,Evening,25,11,24,4,29,0.601,131,87,42,96,42,96,4,0,43.46,131,137,134.0,138.33,126.62,127
2024-11-01 21:00:00,127,21,4,0,11,44,Autumn,0,0,0,Evening,21,9,16,3,26,0.583,127,91,42,96,42,96,3,2,40.5,131,122,132.67,137.33,126.38,120
2024-11-01 22:00:00,120,22,4,0,11,44,Autumn,0,0,0,Evening,26,11,12,3,26,0.58,126,92,42,96,42,96,5,1,40.85,127,124,129.67,134.0,126.58,120
2024-11-01 23:00:00,120,23,4,0,11,44,Autumn,0,0,0,Night,20,9,10,2,24,0.58,126,92,36,82,36,82,1,2,38.25,120,120,126.0,130.0,126.42,69
2024-11-02 00:00:00,69,0,5,1,11,44,Autumn,0,0,0,Night,9,3,6,0,18,0.58,126,92,36,82,36,82,5,0,36.05,120,94,122.33,127.5,126.42,77
2024-11-02 01:00:00,77,1,5,1,11,44,Autumn,0,0,0,Night,12,4,5,3,26,0.58,126,92,36,82,36,82,3,1,40.35,69,91,103.0,116.33,125.38,72
2024-11-02 02:00:00,72,2,5,1,11,44,Autumn,0,0,0,Night,16,5,6,3,26,0.58,126,92,36,82,36,82,8,2,41.6,77,90,88.67,107.33,124.79,74
2024-11-02 03:00:00,74,3,5,1,11,44,Autumn,0,0,0,Night,8,3,10,2,24,0.58,126,92,36,82,36,82,3,1,38.75,72,94,72.67,97.5,124.04,72
2024-11-02 04:00:00,72,4,5,1,11,44,Autumn,0,0,0,Night,16,5,8,2,24,0.58,126,92,36,82,36,82,6,0,39.5,74,94,74.33,88.67,123.21,83
2024-11-02 05:00:00,83,5,5,1,11,44,Autumn,0,0,0,Night,13,4,8,2,24,0.58,126,92,36,82,36,82,2,3,38.5,72,89,72.67,80.67,122.29,96
2024-11-02 06:00:00,96,6,5,1,11,44,Autumn,0,0,0,Night,16,5,10,3,26,0.58,126,92,36,82,36,82,1,0,39.85,83,117,76.33,74.5,122.04,95
2024-11-02 07:00:00,95,7,5,1,11,44,Autumn,0,0,0,Morning,15,5,8,2,24,0.58,126,92,42,96,42,96,3,1,38.75,96,115,83.67,79.0,121.17,120
2024-11-02 08:00:00,120,8,5,1,11,44,Autumn,0,0,0,Morning,30,10,11,7,38,0.58,126,92,42,96,42,96,8,3,48.0,95,143,91.33,82.0,120.33,131
2024-11-02 09:00:00,131,9,5,1,11,44,Autumn,0,0,0,Morning,31,11,15,4,29,0.601,131,87,42,96,42,96,2,0,42.96,120,154,103.67,90.0,119.38,129
2024-11-02 10:00:00,129,10,5,1,11,44,Autumn,0,0,0,Morning,33,11,16,4,29,0.592,129,89,42,96,42,96,5,0,43.15,131,164,115.33,99.5,118.42,127
2024-11-02 11:00:00,127,11,5,1,11,44,Autumn,0,0,0,Morning,30,10,12,6,35,0.583,127,91,42,96,42,96,1,3,44.8,129,153,126.67,109.0,116.96,121
2024-11-02 12:00:00,121,12,5,1,11,44,Autumn,0,0,0,Morning,29,10,9,6,35,0.58,126,92,42,96,42,96,6,0,45.9,127,165,129.0,116.33,115.88,121
2024-11-02 13:00:00,121,13,5,1,11,44,Autumn,0,0,0,Morning,22,7,10,5,32,0.58,126,92,42,96,42,96,0,1,42.8,121,143,125.67,120.5,114.04,116
2024-11-02 14:00:00,116,14,5,1,11,44,Autumn,0,0,0,Morning,20,7,11,4,29,0.58,126,92,42,96,42,96,0,1,41.2,121,137,123.0,124.83,113.12,112
2024-11-02 15:00:00,112,15,5,1,11,44,Autumn,0,0,0,Evening,19,6,14,4,29,0.58,126,92,42,96,42,96,1,1,41.45,116,147,119.33,124.17,112.25,123
2024-11-02 16:00:00,123,16,5,1,11,44,Autumn,0,0,0,Evening,17,6,20,3,26,0.58,126,92,42,96,42,96,3,0,40.35,112,144,116.33,121.0,110.79,103
2024-11-02 17:00:00,103,17,5,1,11,44,Autumn,0,0,0,Evening,18,6,15,4,29,0.58,126,92,42,96,42,96,0,2,41.2,123,135,117.0,120.0,109.92,106
2024-11-02 18:00:00,106,18,5,1,11,44,Autumn,0,0,0,Evening,21,7,15,4,29,0.58,126,92,42,96,42,96,2,0,41.7,103,136,112.67,116.0,108.58,105
2024-11-02 19:00:00,105,19,5,1,11,44,Autumn,0,0,0,Evening,16,5,16,3,26,0.58,126,92,42,96,42,96,3,0,40.35,106,131,110.67,113.5,107.33,106
2024-11-02 20:00:00,106,20,5,1,11,44,Autumn,0,0,0,Evening,20,7,18,4,29,0.58,126,92,42,96,42,96,5,1,42.45,105,131,104.67,110.83,106.25,97
2024-11-02 21:00:00,97,21,5,1,11,44,Autumn,0,0,0,Evening,21,7,10,4,29,0.58,126,92,42,96,42,96,6,0,42.7,106,127,105.67,109.17,105.21,95
2024-11-02 22:00:00,95,22,5,1,11,44,Autumn,0,0,0,Evening,16,5,9,2,24,0.58,126,92,42,96,42,96,4,2,39.0,97,120,102.67,106.67,103.96,90
2024-11-02 23:00:00,90,23,5,1,11,44,Autumn,0,0,0,Night,17,6,8,4,29,0.58,126,92,36,82,36,82,3,0,41.95,95,120,99.33,102.0,102.92,77
2024-11-03 00:00:00,77,0,6,1,11,44,Autumn,0,0,0,Night,17,6,6,3,26,0.58,126,92,36,82,36,82,6,2,41.1,90,69,94.0,99.83,101.67,81
2024-11-03 01:00:00,81,1,6,1,11,44,Autumn,0,0,0,Night,15,5,5,3,26,0.58,126,92,36,82,36,82,7,0,41.35,77,77,87.33,95.0,102.0,72
2024-11-03 02:00:00,72,2,6,1,11,44,Autumn,0,0,0,Night,11,4,7,3,26,0.58,126,92,36,82,36,82,1,1,39.85,81,72,82.67,91.0,102.17,77
2024-11-03 03:00:00,77,3,6,1,11,44,Autumn,0,0,0,Night,13,4,11,2,24,0.58,126,92,36,82,36,82,7,1,39.75,72,74,76.67,85.33,102.17,82
2024-11-03 04:00:00,82,4,6,1,11,44,Autumn,0,0,0,Night,18,6,8,3,26,0.58,126,92,36,82,36,82,7,1,41.35,77,72,76.67,82.0,102.29,76
2024-11-03 05:00:00,76,5,6,1,11,44,Autumn,0,0,0,Night,14,5,7,1,21,0.58,126,92,36,82,36,82,2,1,36.9,82,83,77.0,79.83,102.71,104
2024-11-03 06:00:00,104,6,6,1,11,44,Autumn,0,0,0,Night,16,5,7,3,26,0.58,126,92,36,82,36,82,4,1,40.6,76,96,78.33,77.5,102.42,104
2024-11-03 07:00:00,104,7,6,1,11,44,Autumn,0,0,0,Morning,18,6,13,4,29,0.58,126,92,42,96,42,96,1,1,41.45,104,95,87.33,82.0,102.75,124
2024-11-03 08:00:00,124,8,6,1,11,44,Autumn,0,0,0,Morning,29,10,12,3,26,0.58,126,92,42,96,42,96,5,0,40.85,104,120,94.67,85.83,103.12,128
2024-11-03 09:00:00,128,9,6,1,11,44,Autumn,0,0,0,Morning,30,10,12,7,38,0.587,128,90,42,96,42,96,4,1,47.43,124,131,110.67,94.5,103.29,131
2024-11-03 10:00:00,131,10,6,1,11,44,Autumn,0,0,0,Morning,29,10,14,5,32,0.601,131,87,42,96,42,96,3,2,44.81,128,129,118.67,103.0,103.17,142
2024-11-03 11:00:00,142,11,6,1,11,44,Autumn,0,0,0,Morning,31,11,12,7,38,0.651,142,76,42,96,42,96,3,0,51.03,131,127,127.67,111.17,103.25,133
2024-11-03 12:00:00,133,12,6,1,11,44,Autumn,0,0,0,Morning,32,11,16,6,35,0.61,133,85,42,96,42,96,5,2,47.46,142,121,133.67,122.17,103.88,122
2024-11-03 13:00:00,122,13,6,1,11,44,Autumn,0,0,0,Morning,22,7,12,5,32,0.58,126,92,42,96,42,96,2,0,43.3,133,121,135.33,127.0,104.38,118
2024-11-03 14:00:00,118,14,6,1,11,44,Autumn,0,0,0,Morning,22,7,9,2,24,0.58,126,92,42,96,42,96,4,1,39.0,122,116,132.33,130.0,104.42,120
2024-11-03 15:00:00,120,15,6,1,11,44,Autumn,0,0,0,Evening,22,7,13,4,29,0.58,126,92,42,96,42,96,4,2,42.2,118,112,124.33,129.0,104.5,124
2024-11-03 16:00:00,124,16,6,1,11,44,Autumn,0,0,0,Evening,23,8,19,4,29,0.58,126,92,42,96,42,96,5,0,42.45,120,123,120.0,127.67,104.83,109
2024-11-03 17:00:00,109,17,6,1,11,44,Autumn,0,0,0,Evening,20,7,20,3,26,0.58,126,92,42,96,42,96,3,1,40.35,124,103,120.67,126.5,104.88,116
2024-11-03 18:00:00,116,18,6,1,11,44,Autumn,0,0,0,Evening,19,6,21,4,29,0.58,126,92,42,96,42,96,6,0,42.7,109,106,117.67,121.0,105.12,111
2024-11-03 19:00:00,111,19,6,1,11,44,Autumn,0,0,0,Evening,22,7,19,3,26,0.58,126,92,42,96,42,96,7,3,41.35,116,105,116.33,118.17,105.54,121
2024-11-03 20:00:00,121,20,6,1,11,44,Autumn,0,0,0,Evening,24,8,21,5,32,0.58,126,92,42,96,42,96,8,0,44.8,111,106,112.0,116.33,105.79,100
2024-11-03 21:00:00,100,21,6,1,11,44,Autumn,0,0,0,Evening,16,5,12,4,29,0.58,126,92,42,96,42,96,3,0,41.95,121,97,116.0,116.83,106.42,103
2024-11-03 22:00:00,103,22,6,1,11,44,Autumn,0,0,0,Evening,20,7,12,2,24,0.58,126,92,42,96,42,96,4,0,39.0,100,95,110.67,113.5,106.54,107
2024-11-03 23:00:00,107,23,6,1,11,44,Autumn,0,0,0,Night,20,7,10,4,29,0.58,126,92,36,82,36,82,4,0,42.2,103,90,108.0,110.0,106.88,111
2024-11-04 00:00:00,111,0,0,0,11,45,Autumn,0,0,0,Night,24,10,15,5,32,0.58,126,92,36,82,36,82,3,1,43.55,107,77,103.33,109.67,107.58,104
2024-11-04 01:00:00,104,1,0,0,11,45,Autumn,0,0,0,Night,19,8,7,5,32,0.58,126,92,36,82,36,82,5,2,44.05,111,81,107.0,108.83,109.0,102
2024-11-04 02:00:00,102,2,0,0,11,45,Autumn,0,0,0,Night,19,8,9,4,29,0.58,126,92,36,82,36,82,6,0,42.7,104,72,107.33,107.67,109.96,108
2024-11-04 03:00:00,108,3,0,0,11,45,Autumn,0,0,0,Night,21,9,11,3,26,0.58,126,92,36,82,36,82,5,1,40.85,102,77,105.67,104.5,111.21,108
2024-11-04 04:00:00,108,4,0,0,11,45,Autumn,0,0,0,Night,20,9,11,3,26,0.58,126,92,36,82,36,82,4,1,40.6,108,82,104.67,105.83,112.5,95
2024-11-04 05:00:00,95,5,0,0,11,45,Autumn,0,0,0,Night,18,8,9,2,24,0.58,126,92,36,82,36,82,2,0,38.5,108,76,106.0,106.67,113.58,134
2024-11-04 06:00:00,134,6,0,0,11,45,Autumn,0,0,0,Night,25,11,13,5,32,0.615,134,84,36,82,36,82,2,1,45.38,95,104,103.67,104.67,114.38,133
2024-11-04 07:00:00,133,7,0,0,11,45,Autumn,0,0,0,Morning,23,10,14,7,38,0.61,133,85,42,96,42,96,4,3,48.81,134,104,112.33,108.5,115.62,159
2024-11-04 08:00:00,159,8,0,0,11,45,Autumn,0,0,0,Morning,33,14,17,6,35,0.729,159,59,42,96,42,96,20,5,58.36,133,124,120.67,113.33,116.83,174
2024-11-04 09:00:00,174,9,0,0,11,45,Autumn,0,0,0,Morning,39,17,21,8,40,0.798,174,44,42,96,42,96,19,3,65.44,159,128,142.0,122.83,118.29,169
2024-11-04 10:00:00,169,10,0,0,11,45,Autumn,0,0,0,Morning,40,17,19,6,35,0.775,169,49,42,96,42,96,22,4,61.61,174,131,155.33,133.83,120.21,171
2024-11-04 11:00:00,171,11,0,0,11,45,Autumn,0,0,0,Morning,40,17,19,7,38,0.784,171,47,42,96,42,96,23,3,64.01,169,142,167.33,144.0,121.79,173
2024-11-04 12:00:00,173,12,0,0,11,45,Autumn,0,0,0,Morning,40,17,17,9,43,0.794,173,45,42,96,42,96,21,4,67.26,171,133,171.33,156.67,123.0,156
2024-11-04 13:00:00,156,13,0,0,11,45,Autumn,0,0,0,Morning,28,12,15,5,32,0.716,156,62,42,96,42,96,22,3,56.44,173,122,171.0,163.17,124.67,158
2024-11-04 14:00:00,158,14,0,0,11,45,Autumn,0,0,0,Morning,31,13,14,6,35,0.725,158,60,42,96,42,96,21,5,58.34,156,118,166.67,167.0,126.08,164
2024-11-04 15:00:00,164,15,0,0,11,45,Autumn,0,0,0,Evening,30,13,14,4,29,0.752,164,54,42,96,42,96,18,4,56.04,158,120,162.33,166.83,127.75,158
2024-11-04 16:00:00,158,16,0,0,11,45,Autumn,0,0,0,Evening,27,12,27,4,29,0.725,158,60,42,96,42,96,23,3,55.64,164,124,159.33,165.17,129.58,142
2024-11-04 17:00:00,142,17,0,0,11,45,Autumn,0,0,0,Evening,27,12,20,4,29,0.651,142,76,42,96,42,96,3,3,46.23,158,109,160.0,163.33,131.0,148
2024-11-04 18:00:00,148,18,0,0,11,45,Autumn,0,0,0,Evening,28,12,25,6,35,0.679,148,70,42,96,42,96,4,1,51.33,142,116,154.67,158.5,132.38,143
2024-11-04 19:00:00,143,19,0,0,11,45,Autumn,0,0,0,Evening,27,12,25,3,26,0.656,143,75,42,96,42,96,3,1,44.91,148,111,149.33,154.33,133.71,151
2024-11-04 20:00:00,151,20,0,0,11,45,Autumn,0,0,0,Evening,29,12,29,8,40,0.693,151,67,42,96,42,96,7,1,56.11,143,121,144.33,152.17,135.04,134
2024-11-04 21:00:00,134,21,0,0,11,45,Autumn,0,0,0,Evening,24,10,14,5,32,0.615,134,84,42,96,42,96,4,1,45.88,151,100,147.33,151.0,136.29,136
2024-11-04 22:00:00,136,22,0,0,11,45,Autumn,0,0,0,Evening,24,10,14,5,32,0.624,136,82,42,96,42,96,8,1,47.43,134,103,142.67,146.0,137.71,131
2024-11-04 23:00:00,131,23,0,0,11,45,Autumn,0,0,0,Night,23,10,17,4,29,0.601,131,87,36,82,36,82,4,0,43.46,136,107,140.33,142.33,139.08,109
2024-11-05 00:00:00,109,0,1,0,11,45,Autumn,0,0,0,Night,20,9,8,4,29,0.58,126,92,36,82,36,82,4,1,42.2,131,111,133.67,140.5,140.08,104
2024-11-05 01:00:00,104,1,1,0,11,45,Autumn,0,0,0,Night,16,7,8,3,26,0.58,126,92,36,82,36,82,4,0,40.6,109,104,125.33,134.0,140.0,109
2024-11-05 02:00:00,109,2,1,0,11,45,Autumn,0,0,0,Night,17,7,12,3,26,0.58,126,92,36,82,36,82,0,2,39.6,104,102,114.67,127.5,140.0,107
2024-11-05 03:00:00,107,3,1,0,11,45,Autumn,0,0,0,Night,19,8,8,3,26,0.58,126,92,36,82,36,82,3,0,40.35,109,108,107.33,120.5,140.29,105
2024-11-05 04:00:00,105,4,1,0,11,45,Autumn,0,0,0,Night,18,8,10,6,35,0.58,126,92,36,82,36,82,2,1,44.9,107,108,106.67,116.0,140.25,114
2024-11-05 05:00:00,114,5,1,0,11,45,Autumn,0,0,0,Night,21,9,12,3,26,0.58,126,92,36,82,36,82,5,1,40.85,105,95,107.0,110.83,140.12,142
2024-11-05 06:00:00,142,6,1,0,11,45,Autumn,0,0,0,Night,22,9,14,3,26,0.651,142,76,36,82,36,82,1,3,44.13,114,134,108.67,108.0,140.92,135
2024-11-05 07:00:00,135,7,1,0,11,45,Autumn,0,0,0,Morning,21,9,16,4,29,0.619,135,83,42,96,42,96,3,5,44.31,142,133,120.33,113.5,141.25,169
2024-11-05 08:00:00,169,8,1,0,11,45,Autumn,0,0,0,Morning,37,16,19,5,32,0.775,169,49,42,96,42,96,20,3,59.51,135,159,130.33,118.67,141.33,180
2024-11-05 09:00:00,180,9,1,0,11,45,Autumn,0,0,0,Morning,42,18,15,9,45,0.826,180,38,42,96,42,96,22,2,69.44,169,174,148.67,128.67,141.75,174
2024-11-05 10:00:00,174,10,1,0,11,45,Autumn,0,0,0,Morning,40,17,14,7,38,0.798,174,44,42,96,42,96,19,4,63.84,180,169,161.33,140.83,142.0,179
2024-11-05 11:00:00,179,11,1,0,11,45,Autumn,0,0,0,Morning,40,17,18,8,42,0.821,179,39,42,96,42,96,18,5,66.57,174,171,174.33,152.33,142.21,180
2024-11-05 12:00:00,180,12,1,0,11,45,Autumn,0,0,0,Morning,39,17,19,8,42,0.826,180,38,42,96,42,96,24,4,68.34,179,173,177.67,163.17,142.54,165
2024-11-05 13:00:00,165,13,1,0,11,45,Autumn,0,0,0,Morning,30,13,20,4,29,0.757,165,53,42,96,42,96,19,5,56.56,180,156,177.67,169.5,142.83,161
2024-11-05 14:00:00,161,14,1,0,11,45,Autumn,0,0,0,Morning,31,13,19,7,38,0.739,161,57,42,96,42,96,19,4,60.26,165,158,174.67,174.5,143.21,157
2024-11-05 15:00:00,157,15,1,0,11,45,Autumn,0,0,0,Evening,25,11,17,5,32,0.72,157,61,42,96,42,96,20,4,56.21,161,164,168.67,173.17,143.33,157
2024-11-05 16:00:00,157,16,1,0,11,45,Autumn,0,0,0,Evening,28,12,26,5,32,0.72,157,61,42,96,42,96,18,3,55.71,157,158,161.0,169.33,143.04,146
2024-11-05 17:00:00,146,17,1,0,11,45,Autumn,0,0,0,Evening,25,11,26,6,35,0.67,146,72,42,96,42,96,6,7,51.28,157,142,158.33,166.5,143.0,151
2024-11-05 18:00:00,151,18,1,0,11,45,Autumn,0,0,0,Evening,27,12,24,6,35,0.693,151,67,42,96,42,96,6,0,52.66,146,148,153.33,161.0,143.17,149
2024-11-05 19:00:00,149,19,1,0,11,45,Autumn,0,0,0,Evening,26,11,26,5,32,0.683,149,69,42,96,42,96,3,2,49.76,151,143,151.33,156.17,143.29,153
2024-11-05 20:00:00,153,20,1,0,11,45,Autumn,0,0,0,Evening,28,12,26,3,26,0.702,153,65,42,96,42,96,3,1,47.66,149,151,148.67,153.5,143.54,135
2024-11-05 21:00:00,135,21,1,0,11,45,Autumn,0,0,0,Evening,21,9,14,4,29,0.619,135,83,42,96,42,96,5,2,44.81,153,134,151.0,152.17,143.62,131
2024-11-05 22:00:00,131,22,1,0,11,45,Autumn,0,0,0,Evening,25,11,14,5,32,0.601,131,87,42,96,42,96,4,2,45.06,135,136,145.67,148.5,143.67,132
2024-11-05 23:00:00,132,23,1,0,11,45,Autumn,0,0,0,Night,27,12,15,6,35,0.606,132,86,36,82,36,82,1,2,46.18,131,131,139.67,144.17,143.46,103
2024-11-06 00:00:00,103,0,2,0,11,45,Autumn,0,0,0,Night,19,8,7,4,29,0.58,126,92,36,82,36,82,7,0,42.95,132,109,132.67,141.83,143.5,110
2024-11-06 01:00:00,110,1,2,0,11,45,Autumn,0,0,0,Night,21,9,11,3,26,0.58,126,92,36,82,36,82,5,1,40.85,103,104,122.0,133.83,143.25,106
2024-11-06 02:00:00,106,2,2,0,11,45,Autumn,0,0,0,Night,17,7,9,5,32,0.58,126,92,36,82,36,82,2,0,43.3,110,109,115.0,127.33,143.5,107
2024-11-06 03:00:00,107,3,2,0,11,45,Autumn,0,0,0,Night,21,9,11,3,26,0.58,126,92,36,82,36,82,5,0,40.85,106,107,106.33,119.5,143.38,109
2024-11-06 04:00:00,109,4,2,0,11,45,Autumn,0,0,0,Night,18,8,11,3,26,0.58,126,92,36,82,36,82,3,2,40.35,107,105,107.67,114.83,143.38,110
2024-11-06 05:00:00,110,5,2,0,11,45,Autumn,0,0,0,Night,20,9,13,5,32,0.58,126,92,36,82,36,82,2,0,43.3,109,114,107.33,111.17,143.54,133
2024-11-06 06:00:00,133,6,2,0,11,45,Autumn,0,0,0,Night,21,9,12,4,29,0.61,133,85,36,82,36,82,6,1,44.51,110,142,108.67,107.5,143.38,131
2024-11-06 07:00:00,131,7,2,0,11,45,Autumn,0,0,0,Morning,22,9,15,4,29,0.601,131,87,42,96,42,96,4,5,43.46,133,135,117.33,112.5,143.0,165
2024-11-06 08:00:00,165,8,2,0,11,45,Autumn,0,0,0,Morning,41,18,18,9,43,0.757,165,53,42,96,42,96,19,3,64.56,131,169,124.67,116.0,142.83,171
2024-11-06 09:00:00,171,9,2,0,11,45,Autumn,0,0,0,Morning,37,16,18,8,40,0.784,171,47,42,96,42,96,18,3,64.36,165,180,143.0,125.83,142.67,173
2024-11-06 10:00:00,173,10,2,0,11,45,Autumn,0,0,0,Morning,40,17,14,10,46,0.794,173,45,42,96,42,96,22,3,69.11,171,174,155.67,136.5,142.29,174
2024-11-06 11:00:00,174,11,2,0,11,45,Autumn,0,0,0,Morning,38,16,15,6,35,0.798,174,44,42,96,42,96,20,5,62.49,173,179,169.67,147.17,142.25,173
2024-11-06 12:00:00,173,12,2,0,11,45,Autumn,0,0,0,Morning,40,17,20,8,40,0.794,173,45,42,96,42,96,19,6,65.16,174,180,172.67,157.83,142.04,158
2024-11-06 13:00:00,158,13,2,0,11,45,Autumn,0,0,0,Morning,31,13,17,4,29,0.725,158,60,42,96,42,96,18,3,54.39,173,165,173.33,164.5,141.75,158
2024-11-06 14:00:00,158,14,2,0,11,45,Autumn,0,0,0,Morning,25,11,14,5,32,0.725,158,60,42,96,42,96,20,4,56.49,158,161,168.33,169.0,141.46,156
2024-11-06 15:00:00,156,15,2,0,11,45,Autumn,0,0,0,Evening,31,13,17,7,38,0.716,156,62,42,96,42,96,19,6,58.89,158,157,163.0,167.83,141.33,153
2024-11-06 16:00:00,153,16,2,0,11,45,Autumn,0,0,0,Evening,28,12,25,7,38,0.702,153,65,42,96,42,96,20,5,58.31,156,157,157.33,165.33,141.29,142
2024-11-06 17:00:00,142,17,2,0,11,45,Autumn,0,0,0,Evening,25,11,24,5,32,0.651,142,76,42,96,42,96,5,2,48.33,153,146,155.67,162.0,141.12,152
2024-11-06 18:00:00,152,18,2,0,11,45,Autumn,0,0,0,Evening,26,11,27,3,26,0.697,152,66,42,96,42,96,2,2,47.13,142,151,150.33,156.67,140.96,149
2024-11-06 19:00:00,149,19,2,0,11,45,Autumn,0,0,0,Evening,28,12,24,6,35,0.683,149,69,42,96,42,96,5,2,51.86,152,149,149.0,153.17,141.0,140
2024-11-06 20:00:00,140,20,2,0,11,45,Autumn,0,0,0,Evening,26,11,22,4,29,0.642,140,78,42,96,42,96,2,1,45.43,149,153,147.67,151.67,141.0,130
2024-11-06 21:00:00,130,21,2,0,11,45,Autumn,0,0,0,Evening,21,9,12,4,29,0.596,130,88,42,96,42,96,0,0,42.18,140,135,147.0,148.67,140.46,130
2024-11-06 22:00:00,130,22,2,0,11,45,Autumn,0,0,0,Evening,24,10,10,4,29,0.596,130,88,42,96,42,96,5,1,43.43,130,131,139.67,144.33,140.25,138
2024-11-06 23:00:00,138,23,2,0,11,45,Autumn,0,0,0,Night,24,10,13,4,29,0.633,138,80,36,82,36,82,4,2,45.38,130,132,133.33,140.5,140.21,89
2024-11-07 00:00:00,89,0,3,0,11,45,Autumn,0,0,0,Night,15,6,12,4,29,0.58,126,92,36,82,36,82,2,3,41.7,138,103,132.67,139.83,140.46,95
2024-11-07 01:00:00,95,1,3,0,11,45,Autumn,0,0,0,Night,16,7,12,3,26,0.58,126,92,36,82,36,82,0,1,39.6,89,110,119.0,129.33,139.88,92
2024-11-07 02:00:00,92,2,3,0,11,45,Autumn,0,0,0,Night,14,6,5,3,26,0.58,126,92,36,82,36,82,6,2,41.1,95,106,107.33,120.33,139.25,87
2024-11-07 03:00:00,87,3,3,0,11,45,Autumn,0,0,0,Night,19,8,6,3,26,0.58,126,92,36,82,36,82,5,1,40.85,92,107,92.0,112.33,138.67,103
2024-11-07 04:00:00,103,4,3,0,11,45,Autumn,0,0,0,Night,21,9,8,3,26,0.58,126,92,36,82,36,82,4,2,40.6,87,109,91.33,105.17,137.83,96
2024-11-07 05:00:00,96,5,3,0,11,45,Autumn,0,0,0,Night,16,7,11,2,24,0.58,126,92,36,82,36,82,5,2,39.25,103,110,94.0,100.67,137.58,125
