datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2025-02-08 16:00:00,146,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,134,145,16,Winter,6,Evening,0,0,0,25,8,28,1,10,15,4,29,0.67,0.67,146,72,42,96,138,0,0,82,7,1,1,48.33,54.13,42,96,145,188,150.33,159.17,148.96,134
2025-02-08 17:00:00,134,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,141,136,17,Winter,6,Evening,0,0,0,25,8,23,1,10,15,4,29,0.615,0.615,134,84,42,96,138,0,0,57,5,3,1,44.53,49.87,42,96,146,183,148.67,155.67,147.21,141
2025-02-08 18:00:00,141,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,135,132,18,Winter,6,Evening,0,0,0,26,9,26,1,12,14,3,26,0.647,0.647,141,77,42,96,138,0,0,72,1,3,1,43.86,49.12,42,96,134,180,141.67,150.0,145.17,135
2025-02-08 19:00:00,135,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,137,136,19,Winter,6,Evening,0,0,0,21,7,24,1,10,11,3,26,0.619,0.619,135,83,42,96,138,0,0,59,5,0,1,43.21,48.4,42,96,141,181,140.33,145.33,143.54,137
2025-02-08 20:00:00,137,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,128,139,20,Winter,6,Evening,0,0,0,25,8,23,1,12,13,6,35,0.628,0.628,137,81,42,96,138,0,0,63,6,0,1,48.81,54.67,42,96,135,184,136.67,142.67,141.62,128
2025-02-08 21:00:00,128,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,131,122,21,Winter,6,Evening,0,0,0,25,8,17,1,12,13,5,32,0.587,0.587,128,90,42,96,138,0,0,45,7,1,0,44.98,50.38,42,96,137,167,137.67,139.67,139.67,131
2025-02-08 22:00:00,131,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,123,122,22,Winter,6,Evening,0,0,0,23,8,11,1,11,12,4,29,0.601,0.601,131,87,42,96,138,0,0,51,3,1,0,43.21,48.4,42,96,128,167,133.33,136.83,138.04,123
2025-02-08 23:00:00,123,5,Saturday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,95,129,23,Winter,6,Night,0,0,0,23,8,12,1,11,12,1,21,0.58,0.58,126,92,36,82,118,0,0,38,5,1,0,37.65,42.17,36,82,131,172,132.0,134.33,136.54,95
2025-02-09 00:00:00,95,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,98,127,0,Winter,6,Night,0,0,0,17,6,10,0,6,11,4,29,0.58,0.58,126,92,36,82,118,0,0,8,3,2,0,41.95,46.98,36,82,123,104,127.33,132.5,134.5,98
2025-02-09 01:00:00,98,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,100,123,1,Winter,6,Night,0,0,0,19,6,11,0,7,12,4,29,0.58,0.58,126,92,36,82,118,0,0,11,6,1,0,42.7,47.82,36,82,95,104,116.33,124.83,134.12,100
2025-02-09 02:00:00,100,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,94,126,2,Winter,6,Night,0,0,0,25,8,11,1,10,15,5,32,0.58,0.58,126,92,36,82,118,0,0,13,4,3,0,43.8,49.06,36,82,98,101,105.33,118.67,133.88,94
2025-02-09 03:00:00,94,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,92,129,3,Winter,6,Night,0,0,0,13,4,6,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,7,4,2,0,39.0,43.68,36,82,100,104,97.67,112.5,133.83,92
2025-02-09 04:00:00,92,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,94,127,4,Winter,6,Night,0,0,0,19,6,9,0,7,12,1,21,0.58,0.58,126,92,36,82,118,0,0,5,6,2,0,37.9,42.45,36,82,94,102,97.33,106.83,133.42,94
2025-02-09 05:00:00,94,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,128,121,5,Winter,6,Night,0,0,0,17,6,6,0,6,11,4,29,0.58,0.58,126,92,36,82,118,0,0,7,6,0,0,42.7,47.82,36,82,92,95,95.33,100.33,133.0,128
2025-02-09 06:00:00,128,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,124,156,6,Winter,6,Night,0,0,0,20,7,13,1,8,12,4,29,0.587,0.587,128,90,36,82,118,0,0,45,6,2,0,43.13,48.31,36,82,94,132,93.33,95.5,132.96,124
2025-02-09 07:00:00,124,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,153,157,7,Winter,6,Morning,0,0,0,20,7,11,1,8,12,3,26,0.58,0.58,126,92,42,96,138,0,0,39,7,0,0,41.35,46.31,42,96,128,130,104.67,101.0,132.79,153
2025-02-09 08:00:00,153,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,10,0,1,0,0,Normal Operations,0,157,190,8,Winter,6,Morning,0,0,0,36,12,16,1,14,22,7,38,0.702,0.702,153,65,42,96,138,0,0,96,1,1,1,53.56,59.99,42,96,124,156,115.33,105.33,132.54,157
2025-02-09 09:00:00,157,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,9,0,1,0,0,Normal Operations,0,157,207,9,Winter,6,Morning,0,0,0,35,12,12,1,13,22,5,32,0.72,0.72,157,61,42,96,138,0,0,104,6,2,0,52.71,59.04,42,96,153,170,135.0,114.17,132.42,157
2025-02-09 10:00:00,157,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,10,0,1,0,0,Normal Operations,0,157,213,10,Winter,6,Morning,0,0,0,36,12,17,1,14,22,6,35,0.72,0.72,157,61,42,96,138,0,0,104,4,0,0,53.81,60.27,42,96,157,167,144.67,124.67,131.88,157
2025-02-09 11:00:00,157,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,9,0,1,0,0,Normal Operations,0,167,201,11,Winter,6,Morning,0,0,0,34,12,17,1,13,21,7,38,0.72,0.72,157,61,42,96,138,0,0,104,4,2,1,55.41,62.06,42,96,157,168,155.67,135.5,131.46,167
2025-02-09 12:00:00,167,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,12,0,1,0,0,Normal Operations,0,147,211,12,Winter,6,Morning,0,0,0,37,13,17,1,14,23,6,35,0.766,0.766,167,51,42,96,138,0,0,125,6,0,0,57.06,63.91,42,96,157,169,157.0,146.0,131.0,147
2025-02-09 13:00:00,147,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,147,190,13,Winter,6,Morning,0,0,0,25,8,14,1,10,15,4,29,0.674,0.674,147,71,42,96,138,0,0,84,2,3,0,47.36,53.04,42,96,167,151,160.33,152.5,130.92,147
2025-02-09 14:00:00,147,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,143,191,14,Winter,6,Morning,0,0,0,27,9,11,1,10,17,5,32,0.674,0.674,147,71,42,96,138,0,0,84,5,1,0,49.71,55.68,42,96,147,155,157.0,156.33,130.75,143
2025-02-09 15:00:00,143,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,1,0,1,0,0,Normal Operations,0,145,181,15,Winter,6,Evening,0,0,0,26,9,16,1,10,16,5,32,0.656,0.656,143,75,42,96,138,0,0,76,8,0,0,49.36,55.28,42,96,147,145,153.67,155.33,130.42,145
2025-02-09 16:00:00,145,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,136,184,16,Winter,6,Evening,0,0,0,25,8,27,1,10,15,4,29,0.665,0.665,145,73,42,96,138,0,0,80,5,0,1,47.56,53.27,42,96,143,146,145.67,153.0,130.33,136
2025-02-09 17:00:00,136,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,1,0,1,0,0,Normal Operations,0,132,179,17,Winter,6,Evening,0,0,0,26,9,21,1,10,16,3,26,0.624,0.624,136,82,42,96,138,0,0,61,2,1,1,42.73,47.86,42,96,145,134,145.0,151.0,130.29,132
2025-02-09 18:00:00,132,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,136,173,18,Winter,6,Evening,0,0,0,23,8,22,1,11,12,3,26,0.606,0.606,132,86,42,96,138,0,0,53,0,0,1,41.13,46.07,42,96,136,141,141.33,147.5,130.38,136
2025-02-09 19:00:00,136,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,139,168,19,Winter,6,Evening,0,0,0,25,8,23,1,12,13,5,32,0.624,0.624,136,82,42,96,138,0,0,61,3,0,1,46.18,51.72,42,96,132,135,137.67,141.67,130.0,139
2025-02-09 20:00:00,139,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,122,174,20,Winter,6,Evening,0,0,0,23,8,27,1,11,12,4,29,0.638,0.638,139,79,42,96,138,0,0,67,3,1,1,45.41,50.86,42,96,136,137,134.67,139.83,130.04,122
2025-02-09 21:00:00,122,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,122,161,21,Winter,6,Evening,0,0,0,24,8,13,1,12,12,4,29,0.58,0.58,126,92,42,96,138,0,0,37,2,2,0,41.7,46.7,42,96,139,128,135.67,138.5,130.12,122
2025-02-09 22:00:00,122,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,129,164,22,Winter,6,Evening,0,0,0,23,8,10,1,11,12,6,35,0.58,0.58,126,92,42,96,138,0,0,37,7,1,0,46.15,51.69,42,96,122,131,132.33,135.0,129.88,129
2025-02-09 23:00:00,129,6,Sunday,2,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,127,157,23,Winter,6,Night,0,0,0,27,9,12,1,13,14,5,32,0.592,0.592,129,89,36,82,118,0,0,47,7,1,0,45.25,50.68,36,82,122,123,127.67,131.17,129.5,127
2025-02-10 00:00:00,127,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,123,134,0,Winter,7,Night,0,1,1,23,10,12,1,9,14,4,29,0.583,0.583,127,91,36,82,118,0,0,43,3,0,0,42.1,47.15,36,82,129,95,124.33,130.0,129.75,123
2025-02-10 01:00:00,123,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,126,134,1,Winter,7,Night,0,1,1,24,10,14,1,9,15,5,32,0.58,0.58,126,92,36,82,118,0,0,38,5,1,0,44.05,49.34,36,82,127,98,126.0,129.17,131.08,126
2025-02-10 02:00:00,126,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,129,131,2,Winter,7,Night,0,1,1,25,11,14,1,10,15,4,29,0.58,0.58,126,92,36,82,118,0,0,41,5,0,0,42.45,47.54,36,82,123,100,126.33,127.0,132.12,129
2025-02-10 03:00:00,129,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,127,129,3,Winter,7,Night,0,1,1,23,10,15,1,9,14,5,32,0.592,0.592,129,89,36,82,118,0,0,47,5,1,0,44.75,50.12,36,82,126,94,125.33,124.83,133.21,127
2025-02-10 04:00:00,127,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,121,128,4,Winter,7,Night,0,1,1,22,9,15,1,8,14,4,29,0.583,0.583,127,91,36,82,118,0,0,43,8,2,0,43.35,48.55,36,82,129,92,126.0,126.0,134.67,121
2025-02-10 05:00:00,121,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,156,132,5,Winter,7,Night,0,1,1,23,10,15,1,9,14,3,26,0.58,0.58,126,92,36,82,118,0,0,36,5,2,0,40.85,45.75,36,82,127,94,127.33,126.83,136.12,156
2025-02-10 06:00:00,156,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,157,162,6,Winter,7,Night,0,1,1,27,12,17,1,10,17,7,38,0.716,0.716,156,62,36,82,118,0,0,102,5,2,1,55.39,62.04,36,82,121,128,125.67,125.5,137.25,157
2025-02-10 07:00:00,157,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,190,154,7,Winter,7,Morning,0,1,1,27,12,19,1,10,17,5,32,0.72,0.72,157,61,42,96,138,0,0,104,3,4,0,51.96,58.2,42,96,156,124,134.67,130.33,138.42,190
2025-02-10 08:00:00,190,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,1,19,1,2,0,0,Emergency Surge,1,207,197,8,Winter,7,Morning,0,1,1,46,20,22,2,17,29,11,55,0.872,0.872,190,28,42,96,138,0,0,172,23,3,1,75.64,84.72,42,96,157,153,144.67,136.0,139.79,207
2025-02-10 09:00:00,207,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,1,1,17,1,2,0,0,Emergency Surge,1,213,212,9,Winter,7,Morning,0,1,1,45,19,21,2,17,28,13,64,0.92,0.92,201,17,42,96,138,0,0,201,24,4,1,82.0,91.84,42,96,190,157,167.67,146.67,141.33,213
2025-02-10 10:00:00,213,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,1,1,19,1,2,0,0,Emergency Surge,1,201,210,10,Winter,7,Morning,0,1,1,47,20,19,2,18,29,15,70,0.92,0.92,201,17,42,96,138,0,0,207,24,4,1,85.2,95.42,42,96,207,157,184.67,159.67,143.42,201
2025-02-10 11:00:00,201,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,1,1,16,1,2,0,0,Emergency Surge,1,211,206,11,Winter,7,Morning,0,1,1,45,19,19,2,17,28,15,70,0.92,0.92,201,17,42,96,138,0,0,195,23,4,1,84.95,95.14,42,96,213,157,203.33,174.0,145.75,211
2025-02-10 12:00:00,211,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,1,1,16,1,2,0,0,Emergency Surge,1,190,208,12,Winter,7,Morning,0,1,1,45,19,20,2,17,28,14,67,0.92,0.92,201,17,42,96,138,0,0,205,21,3,1,82.85,92.79,42,96,201,167,207.0,187.33,147.58,190
2025-02-10 13:00:00,190,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,1,5,1,2,0,0,Emergency Surge,1,191,188,13,Winter,7,Morning,0,1,1,34,15,17,1,13,21,10,52,0.872,0.872,190,28,42,96,138,0,0,172,20,4,1,73.29,82.08,42,96,211,147,208.33,196.5,149.42,191
2025-02-10 14:00:00,191,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,1,1,2,0,0,Outbreak Watch,3,181,190,14,Winter,7,Morning,0,1,1,31,13,20,1,12,19,7,44,0.876,0.876,191,27,42,96,138,0,0,174,21,4,1,69.02,77.3,42,96,190,147,200.67,202.0,151.21,181
2025-02-10 15:00:00,181,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,6,1,2,0,0,Outbreak Watch,3,184,193,15,Winter,7,Evening,0,1,1,36,15,23,1,14,22,8,43,0.83,0.83,181,37,42,96,138,0,0,154,18,5,1,67.12,75.17,42,96,191,143,197.33,202.17,153.04,184
2025-02-10 16:00:00,184,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,1,0,1,2,0,0,Emergency Surge,1,179,187,16,Winter,7,Evening,0,1,1,30,13,28,1,11,19,9,47,0.844,0.844,184,34,42,96,138,0,0,160,20,4,2,70.04,78.44,42,96,181,145,187.33,197.83,154.62,179
2025-02-10 17:00:00,179,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,3,1,2,0,0,Outbreak Watch,3,173,175,17,Winter,7,Evening,0,1,1,33,14,33,1,13,20,5,34,0.821,0.821,179,39,42,96,138,0,0,149,4,5,1,58.27,65.26,42,96,184,136,185.33,193.0,156.25,173
2025-02-10 18:00:00,173,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,1,1,2,0,0,Outbreak Watch,3,168,171,18,Winter,7,Evening,0,1,1,32,14,30,1,15,17,6,35,0.794,0.794,173,45,42,96,138,0,0,137,5,1,1,58.46,65.48,42,96,179,132,181.33,189.33,158.04,168
2025-02-10 19:00:00,168,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,174,184,19,Winter,7,Evening,0,1,1,31,13,28,1,15,16,7,38,0.771,0.771,168,50,42,96,138,0,0,127,6,1,1,58.94,66.01,42,96,173,136,178.67,183.0,159.75,174
2025-02-10 20:00:00,174,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,2,1,2,0,0,Outbreak Watch,3,161,179,20,Winter,7,Evening,0,1,1,33,14,28,1,16,17,6,35,0.798,0.798,174,44,42,96,138,0,0,139,3,1,1,58.24,65.23,42,96,168,139,173.33,179.33,161.08,161
2025-02-10 21:00:00,161,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,164,163,21,Winter,7,Evening,0,1,1,30,13,18,1,14,16,5,32,0.739,0.739,161,57,42,96,138,0,0,113,0,0,0,52.31,58.59,42,96,174,122,171.67,176.5,162.54,164
2025-02-10 22:00:00,164,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,157,161,22,Winter,7,Evening,0,1,1,32,14,15,1,15,17,6,35,0.752,0.752,164,54,42,96,138,0,0,119,4,0,0,55.74,62.43,42,96,161,122,167.67,173.17,164.17,157
2025-02-10 23:00:00,157,0,Monday,2,0,0,No Holiday,2,Cold/Flu Season,2,218,0,0,0,1,2,0,0,Outbreak Watch,3,134,160,23,Winter,7,Night,0,1,1,26,11,18,1,12,14,4,29,0.72,0.72,157,61,36,82,118,0,0,104,3,0,0,50.36,56.4,36,82,164,129,166.33,169.83,165.92,134
2025-02-11 00:00:00,134,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,134,127,0,Winter,7,Night,0,0,0,26,11,11,1,10,16,5,32,0.615,0.615,134,84,36,82,118,0,0,57,7,1,0,46.63,52.23,36,82,157,127,160.67,166.17,167.08,134
2025-02-11 01:00:00,134,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,131,125,1,Winter,7,Night,0,0,0,22,9,12,1,8,14,3,26,0.615,0.615,134,84,36,82,118,0,0,57,4,2,0,42.68,47.8,36,82,134,123,151.67,159.67,167.38,131
2025-02-11 02:00:00,131,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,129,136,2,Winter,7,Night,0,0,0,24,10,10,1,9,15,4,29,0.601,0.601,131,87,36,82,118,0,0,51,4,0,0,43.46,48.68,36,82,134,126,141.67,154.0,167.83,129
2025-02-11 03:00:00,129,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,128,136,3,Winter,7,Night,0,0,0,26,11,15,1,10,16,7,38,0.592,0.592,129,89,36,82,118,0,0,47,3,1,1,47.45,53.14,36,82,131,129,133.0,146.83,168.04,128
2025-02-11 04:00:00,128,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,132,131,4,Winter,7,Night,0,0,0,23,10,12,1,9,14,5,32,0.587,0.587,128,90,36,82,118,0,0,45,3,1,0,43.98,49.26,36,82,129,127,131.33,141.5,168.04,132
2025-02-11 05:00:00,132,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,162,137,5,Winter,7,Night,0,0,0,28,12,13,1,11,17,6,35,0.606,0.606,132,86,36,82,118,0,0,53,5,2,0,47.18,52.84,36,82,128,121,129.33,135.5,168.08,162
2025-02-11 06:00:00,162,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,154,177,6,Winter,7,Night,0,0,0,33,14,18,1,13,20,6,35,0.743,0.743,162,56,36,82,118,0,0,115,3,0,0,54.94,61.53,36,82,132,156,129.67,131.33,168.54,154
2025-02-11 07:00:00,154,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,197,166,7,Winter,7,Morning,0,0,0,28,12,14,1,11,17,6,35,0.706,0.706,154,64,42,96,138,0,0,98,4,4,0,52.99,59.35,42,96,162,157,140.67,136.0,168.79,197
2025-02-11 08:00:00,197,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,1,1,14,0,1,0,0,Emergency Surge,1,212,208,8,Winter,7,Morning,0,0,0,47,20,18,2,18,29,13,63,0.904,0.904,197,21,42,96,138,0,0,186,20,4,1,80.02,89.62,42,96,154,190,149.33,139.33,168.67,212
2025-02-11 09:00:00,212,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,1,1,16,0,1,0,0,Emergency Surge,1,210,214,9,Winter,7,Morning,0,0,0,49,21,22,2,19,30,14,67,0.92,0.92,201,17,42,96,138,0,0,206,22,3,1,83.1,93.07,42,96,197,207,171.0,150.33,168.96,210
2025-02-11 10:00:00,210,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,1,1,19,0,1,0,0,Emergency Surge,1,206,217,10,Winter,7,Morning,0,0,0,52,22,20,2,20,32,16,72,0.92,0.92,201,17,42,96,138,0,0,204,20,4,1,85.8,96.1,42,96,212,213,187.67,164.17,169.17,206
2025-02-11 11:00:00,206,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,1,1,16,0,1,0,0,Emergency Surge,1,208,217,11,Winter,7,Morning,0,0,0,49,21,17,2,19,30,16,72,0.92,0.92,201,17,42,96,138,0,0,200,24,5,1,86.8,97.22,42,96,210,201,206.33,177.83,169.04,208
2025-02-11 12:00:00,208,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,1,1,17,0,1,0,0,Emergency Surge,1,188,219,12,Winter,7,Morning,0,0,0,51,22,20,2,19,32,17,75,0.92,0.92,201,17,42,96,138,0,0,202,20,4,1,87.4,97.89,42,96,206,211,209.33,190.17,169.25,188
2025-02-11 13:00:00,188,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,1,0,1,0,0,Normal Operations,0,190,195,13,Winter,7,Morning,0,0,0,35,15,19,1,13,22,7,43,0.862,0.862,188,30,42,96,138,0,0,168,16,4,1,66.94,74.97,42,96,208,190,208.0,197.83,169.12,190
2025-02-11 14:00:00,190,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,0,0,1,0,0,Emergency Surge,1,193,194,14,Winter,7,Morning,0,0,0,34,15,22,1,13,21,10,52,0.872,0.872,190,28,42,96,138,0,0,172,24,4,1,74.29,83.2,42,96,188,191,200.67,203.5,169.04,193
2025-02-11 15:00:00,193,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,1,1,0,1,0,0,Emergency Surge,1,187,193,15,Winter,7,Evening,0,0,0,35,15,22,1,13,22,11,56,0.885,0.885,193,25,42,96,138,0,0,178,22,4,1,76.22,85.37,42,96,190,181,195.33,202.33,169.0,187
2025-02-11 16:00:00,187,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,175,188,16,Winter,7,Evening,0,0,0,31,13,34,1,12,19,8,45,0.858,0.858,187,31,42,96,138,0,0,166,22,2,1,69.77,78.14,42,96,193,184,190.33,199.17,169.5,175
2025-02-11 17:00:00,175,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,171,186,17,Winter,7,Evening,0,0,0,29,12,28,1,11,18,6,35,0.803,0.803,175,43,42,96,138,0,0,141,6,4,1,59.27,66.38,42,96,187,179,190.0,195.33,169.62,171
2025-02-11 18:00:00,171,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,184,187,18,Winter,7,Evening,0,0,0,30,13,29,1,14,16,5,32,0.784,0.784,171,47,42,96,138,0,0,133,5,2,1,56.31,63.07,42,96,175,173,185.0,190.17,169.46,184
2025-02-11 19:00:00,184,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,179,187,19,Winter,7,Evening,0,0,0,33,14,33,1,16,17,9,47,0.844,0.844,184,34,42,96,138,0,0,160,4,1,2,66.04,73.96,42,96,171,168,177.67,184.0,169.38,179
2025-02-11 20:00:00,179,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,163,187,20,Winter,7,Evening,0,0,0,31,13,28,1,15,16,6,36,0.821,0.821,179,39,42,96,138,0,0,149,4,0,1,59.87,67.05,42,96,184,174,176.67,183.33,170.04,163
2025-02-11 21:00:00,163,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,161,163,21,Winter,7,Evening,0,0,0,34,15,18,1,16,18,5,32,0.748,0.748,163,55,42,96,138,0,0,117,2,2,0,53.36,59.76,42,96,179,161,178.0,181.5,170.25,161
2025-02-11 22:00:00,161,1,Tuesday,2,0,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,160,176,22,Winter,7,Evening,0,0,0,31,13,14,1,15,16,5,32,0.739,0.739,161,57,42,96,138,0,0,113,4,0,0,53.31,59.71,42,96,163,164,175.33,176.5,170.33,160
